text,label
"Bank Davidson, Hunter and Brown
Customer Support: +1-686-611-2698
http://www.kennedy-fuller.com/
Account Holder: Elizabeth Casey MD
Account Number: XXXX-XXXX-XXXX-1524
Statement Period: 1970-3

Date       Description              Debit ($)   Credit ($)
15/03/1970  Loan Repayment           444.83      
03/03/1970  Online Transfer          243.16      
14/03/1970  Check Deposit                        318.53
19/03/1970  Loan Repayment           365.16      
18/03/1970  Direct Deposit                       422.97
19/03/1970  Direct Deposit                       86.08
16/03/1970  Debit Card Purchase      656.48      
03/03/1970  Direct Deposit                       252.54
08/03/1970  Online Transfer          365.05      
17/03/1970  Check Deposit                        18.65
10/03/1970  Check Deposit                        513.43
06/03/1970  POS Purchase             178.19      
20/03/1970  Loan Repayment           100.03      
19/03/1970  ACH Payment              514.32      
15/03/1970  Direct Deposit                       236.38
11/03/1970  Loan Repayment           567.67      
17/03/1970  Check Deposit                        670.08
15/03/1970  Check Deposit                        598.76
14/03/1970  POS Purchase             641.29      
19/03/1970  ACH Payment              137.33      ",bank_statement
"Malone-Brown INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 5684
Billed To: Brianna Calhoun (Ochoa-Peterson)
DESCRIPTION QTY UNIT PRICE TOTAL
Social Media Banners      73    $430304.00   $31412192.00
Brand Guidelines PDF      47    $454130.00   $21344110.00
Business Card Design      34    $746833.00   $25392322.00
Website Mockup            49    $576730.00   $28259770.00
Subtotal: $106408394.00
Tax (5%): $5320419.70
TOTAL: $111728813.70
Payment Info:
Bank Account: DTSJ54658988632836
Email: james75@gilbert-chambers.biz
Phone: (283)202-0583x3761
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. MARTIN
2. KATELYN
3. 12.10.2021 ENGLAND
4. 91-6771 Car DVLA
5. MARTIN ENG 46
6. Katelyn
7. USNS Thompson, FPO AA 00737
8. CAR",drivers_licence
"RHODE ISLAND DRIVER LICENSE
Name: Catherine Welch
DOB: 07/16/1930
License #: yo765454
Class: Motorcycle
Issued by: Division of Motor Vehicles (DMV)
Address: 8051 Kim Cape Suite 796, Clayview, MA 19033",drivers_licence
"Bank Gutierrez, Bennett and Carter
Customer Support: (684)801-6057
https://rodriguez.biz/
Account Holder: Stacey Freeman
Account Number: XXXX-XXXX-XXXX-3680
Statement Period: 1992-3

Date       Description              Debit ($)   Credit ($)
09/03/1992  ACH Payment              273.80      
20/03/1992  Direct Deposit                       284.54
24/03/1992  POS Purchase             554.80      
01/03/1992  Loan Repayment           263.38      
09/03/1992  ACH Payment              627.98      
04/03/1992  Direct Deposit                       214.96
24/03/1992  POS Purchase             25.87       
04/03/1992  Online Transfer          431.79      
17/03/1992  Debit Card Purchase      553.34      
08/03/1992  ACH Payment              595.08      
08/03/1992  Online Transfer          670.31      
02/03/1992  POS Purchase             603.11      
02/03/1992  Online Transfer          577.07      
26/03/1992  ACH Payment              130.05      
02/03/1992  Debit Card Purchase      523.93      
16/03/1992  Direct Deposit                       364.37
11/03/1992  Online Transfer          521.06      
08/03/1992  Loan Repayment           68.67       
04/03/1992  Check Deposit                        140.52
25/03/1992  Online Transfer          149.45      ",bank_statement
"Dyer and Sons INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 5184
Billed To: Kathleen Lane (Adams, Hernandez and Wolf)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      7     $26565.00    $185955.00
Social Media Banners      44    $242578.00   $10673432.00
Subtotal: $10859387.00
Tax (5%): $542969.35
TOTAL: $11402356.35
Payment Info:
Bank Account: NDYZ49552354971943
Email: nancy71@rose.com
Phone: +1-715-766-6552x8843
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. RICHARD
2. WILLIAM
3. 14.06.1959 ENGLAND
4. 16-4115 Car DVLA
5. RICHARD ENG 87
6. William
7. 931 Nelson Mission, Ellischester, NV 14661
8. CAR",drivers_licence
"VERMONT DRIVER LICENSE
Name: Christopher Faulkner
DOB: 04/21/1961
License #: oY086007
Class: Commercial Vehicle
Issued by: Department of Motor Vehicles (DMV)
Address: 917 Chad Mount, Justintown, NM 31033",drivers_licence
"Bank Morris, Leon and Smith
Customer Support: 484-664-1706x8686
https://www.butler-cohen.com/
Account Holder: Debra Hoover
Account Number: XXXX-XXXX-XXXX-7202
Statement Period: 1946-12

Date       Description              Debit ($)   Credit ($)
24/12/1946  Check Deposit                        389.42
18/12/1946  ACH Payment              531.53      
03/12/1946  Loan Repayment           427.84      
24/12/1946  Direct Deposit                       578.55
12/12/1946  Debit Card Purchase      657.43      
27/12/1946  POS Purchase             310.96      
10/12/1946  Debit Card Purchase      633.72      
24/12/1946  Loan Repayment           678.52      
08/12/1946  Debit Card Purchase      356.83      
05/12/1946  POS Purchase             98.33       
28/12/1946  Online Transfer          343.33      
12/12/1946  Check Deposit                        387.35
15/12/1946  Online Transfer          22.56       
23/12/1946  Direct Deposit                       635.92
27/12/1946  ACH Payment              65.68       
20/12/1946  Direct Deposit                       609.37
21/12/1946  Check Deposit                        501.76
09/12/1946  ACH Payment              380.80      
19/12/1946  ACH Payment              247.04      
16/12/1946  Loan Repayment           176.65      ",bank_statement
"Haynes-Schroeder INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 2548
Billed To: Robin Wiley (George-Pittman)
DESCRIPTION QTY UNIT PRICE TOTAL
Logo Design               71    $700953.00   $49767663.00
Brand Guidelines PDF      9     $224549.00   $2020941.00
Social Media Banners      62    $437839.00   $27146018.00
Business Card Design      51    $922958.00   $47070858.00
Subtotal: $126005480.00
Tax (5%): $6300274.00
TOTAL: $132305754.00
Payment Info:
Bank Account: DCFW50191881274012
Email: ubrown@moyer.com
Phone: 001-522-782-0855x64160
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. HILL
2. YVETTE
3. 08.05.1969 ENGLAND
4. 84-4538 3 Wheeler Only DVLA
5. HILL ENG 14
6. Yvette
7. 6906 Douglas Station, Castillofurt, MD 03092
8. 3 WHEELER ONLY",drivers_licence
"ALASKA DRIVER LICENSE
Name: Gavin Gilmore
DOB: 06/19/2002
License #: os514458
Class: 3 Wheeler Only
Issued by: Division of Motor Vehicles (DMV)
Address: 69946 Cynthia Mills, Dianeport, NC 58476",drivers_licence
"Bank Richardson, Harris and Spence
Customer Support: 252.667.8066x203
https://www.williams.info/
Account Holder: Jennifer Evans
Account Number: XXXX-XXXX-XXXX-3289
Statement Period: 1919-9

Date       Description              Debit ($)   Credit ($)
12/09/1919  Direct Deposit                       118.02
26/09/1919  ACH Payment              120.22      
24/09/1919  Debit Card Purchase      556.70      
05/09/1919  Direct Deposit                       206.99
06/09/1919  Check Deposit                        421.98
08/09/1919  ACH Payment              339.73      
04/09/1919  Check Deposit                        166.84
09/09/1919  Online Transfer          125.02      
08/09/1919  POS Purchase             467.58      
27/09/1919  POS Purchase             66.81       
27/09/1919  Direct Deposit                       604.33
13/09/1919  Debit Card Purchase      234.65      
25/09/1919  POS Purchase             280.03      
17/09/1919  Online Transfer          246.31      
02/09/1919  Check Deposit                        214.10
07/09/1919  Direct Deposit                       517.80
14/09/1919  Direct Deposit                       19.60
12/09/1919  Loan Repayment           636.08      
25/09/1919  Loan Repayment           296.30      
12/09/1919  Loan Repayment           325.31      ",bank_statement
"Carney LLC INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 2757
Billed To: Wendy Dixon (King and Sons)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      55    $737743.00   $40575865.00
Social Media Banners      32    $807629.00   $25844128.00
Subtotal: $66419993.00
Tax (5%): $3320999.65
TOTAL: $69740992.65
Payment Info:
Bank Account: TTKH43189590903512
Email: wwest@deleon.info
Phone: 243-258-4655x87357
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. GONZALEZ
2. BARBARA
3. 14.07.1918 ENGLAND
4. 81-4350 Car DVLA
5. GONZALEZ ENG 68
6. Barbara
7. 387 Regina Vista Apt. 795, Nguyenview, CT 35498
8. CAR",drivers_licence
"MICHIGAN DRIVER LICENSE
Name: Patrick Foster
DOB: 11/16/1991
License #: fS105276
Class: Car
Issued by: Secretary of State (SOS)
Address: 2291 Thompson Fort, New Alejandroland, AL 26822",drivers_licence
"Bank Hill Inc
Customer Support: 389.999.2999
http://miller.org/
Account Holder: Rachel Lewis
Account Number: XXXX-XXXX-XXXX-1614
Statement Period: 1962-6

Date       Description              Debit ($)   Credit ($)
21/06/1962  Debit Card Purchase      216.97      
11/06/1962  Online Transfer          224.92      
17/06/1962  Loan Repayment           550.37      
12/06/1962  ACH Payment              228.44      
18/06/1962  Direct Deposit                       553.93
12/06/1962  Direct Deposit                       481.28
17/06/1962  ACH Payment              254.69      
02/06/1962  Debit Card Purchase      147.38      
09/06/1962  Check Deposit                        647.50
03/06/1962  ACH Payment              699.80      
06/06/1962  POS Purchase             565.46      
02/06/1962  ACH Payment              625.62      
17/06/1962  Online Transfer          411.07      
15/06/1962  Direct Deposit                       544.58
10/06/1962  POS Purchase             494.20      
01/06/1962  POS Purchase             545.37      
17/06/1962  POS Purchase             358.92      
22/06/1962  Loan Repayment           125.00      
08/06/1962  Debit Card Purchase      443.95      
12/06/1962  Online Transfer          499.40      ",bank_statement
"Green-Hill INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3881
Billed To: Angela Stewart (Haney-Moore)
DESCRIPTION QTY UNIT PRICE TOTAL
Logo Design               19    $390964.00   $7428316.00
Website Mockup            45    $664641.00   $29908845.00
Social Media Banners      66    $929008.00   $61314528.00
Subtotal: $98651689.00
Tax (5%): $4932584.45
TOTAL: $103584273.45
Payment Info:
Bank Account: SOXN45174100808883
Email: jasonkelly@thomas.org
Phone: 469-740-0881x07961
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. SMITH
2. JESSE
3. 30.06.2004 ENGLAND
4. 51-6641 3 Wheeler Only DVLA
5. SMITH ENG 68
6. Jesse
7. 5819 Alyssa Circle, Johnston, NY 04940
8. 3 WHEELER ONLY",drivers_licence
"TEXAS DRIVER LICENSE
Name: Leonard Daniels
DOB: 06/07/1992
License #: YA536244
Class: Motorcycle
Issued by: Department of Public Safety (DPS)
Address: USS Doyle, FPO AA 11995",drivers_licence
"Bank Sloan PLC
Customer Support: 335-746-5906x784
https://www.watson-bennett.biz/
Account Holder: Tammy Carson
Account Number: XXXX-XXXX-XXXX-2787
Statement Period: 2009-10

Date       Description              Debit ($)   Credit ($)
20/10/2009  POS Purchase             197.44      
16/10/2009  Loan Repayment           610.42      
25/10/2009  Debit Card Purchase      517.28      
18/10/2009  ACH Payment              313.52      
22/10/2009  Direct Deposit                       145.52
05/10/2009  Online Transfer          554.45      
05/10/2009  Direct Deposit                       431.69
16/10/2009  Loan Repayment           599.46      
14/10/2009  Loan Repayment           144.30      
01/10/2009  Loan Repayment           175.40      
09/10/2009  ACH Payment              634.38      
02/10/2009  Direct Deposit                       599.62
05/10/2009  POS Purchase             379.48      
22/10/2009  Online Transfer          29.71       
09/10/2009  Online Transfer          222.75      
23/10/2009  Direct Deposit                       398.19
23/10/2009  Direct Deposit                       694.74
08/10/2009  Debit Card Purchase      134.89      
06/10/2009  Debit Card Purchase      684.11      
18/10/2009  Check Deposit                        123.34",bank_statement
"Thompson PLC INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 1527
Billed To: Ashley Kramer (Armstrong-Murphy)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            58    $339134.00   $19669772.00
Logo Design               48    $834945.00   $40077360.00
Subtotal: $59747132.00
Tax (5%): $2987356.60
TOTAL: $62734488.60
Payment Info:
Bank Account: BHQZ25067300755983
Email: alyssa17@zuniga.biz
Phone: +1-674-894-5887x3464
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. JAMES
2. MARIA
3. 01.06.1921 ENGLAND
4. 15-1158 Commercial Vehicle DVLA
5. JAMES ENG 99
6. Maria
7. 62939 Michelle Ports, Port Davidfort, OR 41072
8. COMMERCIAL VEHICLE",drivers_licence
"SOUTH CAROLINA DRIVER LICENSE
Name: Michael Bailey
DOB: 05/11/2006
License #: TZ221412
Class: Commercial Vehicle
Issued by: Department of Motor Vehicles (SCDMV)
Address: 153 Hansen Locks, Port Mark, GU 77834",drivers_licence
"Bank Torres, Stout and Finley
Customer Support: (549)861-2886x851
http://moore.com/
Account Holder: Joshua Wilson
Account Number: XXXX-XXXX-XXXX-7474
Statement Period: 1902-12

Date       Description              Debit ($)   Credit ($)
23/12/1902  Loan Repayment           354.45      
17/12/1902  Debit Card Purchase      62.33       
26/12/1902  Debit Card Purchase      235.59      
12/12/1902  ACH Payment              245.40      
25/12/1902  POS Purchase             267.39      
04/12/1902  Online Transfer          56.91       
23/12/1902  Check Deposit                        544.26
07/12/1902  POS Purchase             512.24      
07/12/1902  Check Deposit                        405.74
11/12/1902  ACH Payment              543.42      
19/12/1902  Loan Repayment           69.22       
07/12/1902  Check Deposit                        267.94
04/12/1902  Check Deposit                        226.00
18/12/1902  Debit Card Purchase      659.45      
17/12/1902  Online Transfer          472.41      
20/12/1902  Loan Repayment           199.80      
24/12/1902  POS Purchase             495.35      
07/12/1902  POS Purchase             82.28       
27/12/1902  Loan Repayment           167.88      
23/12/1902  ACH Payment              454.06      ",bank_statement
"Fisher LLC INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 4359
Billed To: Christina Davis (Hodge Group)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      19    $202921.00   $3855499.00
Website Mockup            5     $396146.00   $1980730.00
Business Card Design      7     $548474.00   $3839318.00
Social Media Banners      39    $902378.00   $35192742.00
Subtotal: $44868289.00
Tax (5%): $2243414.45
TOTAL: $47111703.45
Payment Info:
Bank Account: UWHG57357620904882
Email: hodgeseth@frederick.com
Phone: 677-540-0130
Please make payment within 30 days.",invoice
